date,spread,vix
2020-09-29,0.00648212938175393,40.95
2020-09-30,-0.019683641240289824,37.79
2020-10-01,-0.0021164029063775016,38.15
2020-10-02,0.008384299875558315,39.15
2020-10-05,0.004736378182279826,36.23
2020-10-06,0.00010861891065901244,33.34
2020-10-07,-0.0025556687192562007,33.28
2020-10-08,-0.009216403042581313,33.3
2020-10-09,-0.002007673836179927,27.56
2020-10-12,0.0036822332831478823,30.18
2020-10-13,-0.007433340947234545,29.78
2020-10-14,0.008036593042635402,27.68
2020-10-15,0.002464066955159057,29.09
2020-10-16,-0.0021351736780618855,27.35
2020-10-19,0.0018069820111843216,26.96
2020-10-20,0.0010389043228765016,27.9
2020-10-21,-0.0055075422470675355,29.06
2020-10-22,-0.005013232183121459,28.63
2020-10-23,-0.002709878884289583,28.89
2020-10-26,-0.0004708293607534349,31.37
2020-10-27,0.01189637866513449,30.94
2020-10-28,0.018443701551340105,35.61
2020-10-29,-0.01107969718364591,38.41
2020-10-30,0.006716524003565566,39.16
2020-11-02,0.012393194915345225,43.14
2020-11-03,-0.009482298568521601,42.3
2020-11-05,-0.019897367492793368,33.83
2020-11-06,0.010405807478188188,33.39
2020-11-09,-0.019895010316246332,31.63
2020-11-10,0.0022148403295528213,31.56
2020-11-11,0.004470082772330972,31.52
2020-11-12,0.004998225328794623,30.63
2020-11-13,0.0035003317296929026,30.37
2020-11-16,-0.014989485674749035,30.27
2020-11-17,0.002573790287103937,29.73
2020-11-18,-0.002961816899511263,28.74
2020-11-19,0.0017172616673064517,30.29
2020-11-20,0.000470347374034178,29.49
2020-11-23,-0.001993576914555565,30.29
2020-11-24,-0.005781648304673477,29.01
2020-11-25,0.004145054826941157,30.05
2020-11-26,0.0021907636221446753,30.21
2020-11-27,0.005387125397968592,29.98
2020-11-30,0.004672905699392423,29.99
2020-12-01,0.0035313961061779267,30.45
2020-12-02,-0.006690088562845839,29.16
2020-12-03,-0.0052406684555525605,29.37
2020-12-04,-0.006659292089976961,29.48
2020-12-07,-0.006928176108823225,29.74
